,tree,expresion,y_predict,mse,isValida
0,"
   ________________*__________
  /                           \
sin______               _______-______
         \             /              \
        __**__       cos__           __**_
       /      \           \         /     \
      /        +           +       *      cos
     / \      / \         / \     / \        \
    X   1    X   X       X   X   1   1        X
",(sin(((X/1)**(X+X)))*(cos((X+X))-((1*1)**cos(X)))),"[-1.1916, nan, nan, nan, nan, nan, nan, nan, nan, nan, -0.0037, -0.0262, -0.0643, -0.1196, -0.1968, -0.3032, -0.4478, -0.6406, -0.8894, -1.1916]",,False
1,"
sin_
    \
    cos_
        \
        cos_
            \
            sin
               \
                1
",sin(cos(cos(sin(1)))),"[0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076, 0.7076]",,False
2,"
            __________*_
           /            \
   _______+_            cos_
  /         \               \
sin_        cos_            sin__
    \           \                \
    sin         cos               **
       \           \             /  \
        X           X           X    1
",((sin(sin(X))+cos(cos(X)))*cos(sin((X**1)))),"[0.0746, 0.0762, 0.0836, 0.0998, 0.1276, 0.1697, 0.2275, 0.3013, 0.3893, 0.4882, 0.5932, 0.6986, 0.7984, 0.8871, 0.9606, 1.0162, 1.0531, 1.0723, 1.0762, 1.0683]",,False
3,"
cos_
    \
    sin_
        \
        sin__
             \
              -
             / \
            1   1
",cos(sin(sin((1-1)))),"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",,False
4,"
sin__________
             \
       _______*_
      /         \
    sin__       cos__
         \           \
          -           -
         / \         / \
        1   X       1   X
",sin((sin((1-X))*cos((1-X)))),"[-0.3694, -0.2972, -0.2102, -0.1122, -0.0082, 0.0964, 0.1956, 0.2846, 0.3593, 0.4171, 0.4564, 0.4766, 0.4774, 0.4587, 0.4208, 0.3644, 0.2909, 0.2029, 0.1043, 0.0]",,False
5,"
            __________*______________
           /                         \
   _______*_                    ______+_
  /         \                  /        \
sin__       cos__          ___-_        sin_
     \           \        /     \           \
      /           -     cos     sin         sin
     / \         / \       \       \           \
    1   1       1   X       1       X           X
",((sin((1/1))*cos((1-X)))*((cos(1)-sin(X))+sin(sin(X)))),"[-0.2228, -0.1653, -0.1092, -0.0554, -0.0039, 0.0454, 0.0927, 0.1384, 0.1827, 0.2252, 0.2654, 0.3024, 0.3349, 0.3617, 0.3817, 0.3943, 0.3992, 0.3967, 0.3879, 0.374]",,False
6,"
cos_
    \
    cos______
             \
           ___/_
          /     \
        sin     sin
           \       \
            1       X
",cos(cos((sin(1)/sin(X)))),"[0.8576, 0.8905, 0.9301, 0.972, 0.9995, 0.9637, 0.7693, 0.5439, 0.8273, 0.5743, 0.5743, 0.8273, 0.5439, 0.7693, 0.9637, 0.9995, 0.972, 0.9301, 0.8905, 0.8576]",,False
7,"
cos_
    \
    cos______
             \
           ___**__
          /       \
        sin        /
           \      / \
            X    1   X
",cos(cos((sin(X)**(1/X)))),"[0.9312, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.5403, 0.5403, 0.5403, 0.5419, 0.5555, 0.5911, 0.6433, 0.6986, 0.7475, 0.7861]",,False
8,"
cos_
    \
    sin______
             \
            __+__
           /     \
          *       +
         / \     / \
        1   X   1   X
",cos(sin(((1*X)+(1+X)))),"[0.6664, 0.7584, 0.854, 0.9358, 0.9877, 0.9986, 0.9664, 0.8977, 0.8068, 0.7109, 0.6266, 0.5672, 0.5411, 0.5518, 0.5979, 0.673, 0.7659, 0.8611, 0.9411, 0.9901]",,False
9,"
cos_
    \
    cos_
        \
        sin__
             \
              /
             / \
            1   X
",cos(cos(sin((1/X)))),"[0.7861, 0.8125, 0.8374, 0.855, 0.8522, 0.7935, 0.6095, 0.6833, 0.5414, 0.5497, 0.5497, 0.5414, 0.6833, 0.6095, 0.7935, 0.8522, 0.855, 0.8374, 0.8125, 0.7861]",,False
10,"
cos_
    \
    cos______
             \
           ___/_
          /     \
        cos     sin
           \       \
            1       X
",cos(cos((cos(1)/sin(X)))),"[0.6961, 0.7182, 0.7491, 0.7922, 0.8521, 0.9298, 0.9975, 0.8847, 0.576, 0.788, 0.788, 0.576, 0.8847, 0.9975, 0.9298, 0.8521, 0.7922, 0.7491, 0.7182, 0.6961]",,False
11,"
sin__________
             \
       _______/_
      /         \
    cos_        cos__
        \            \
        sin           -
           \         / \
            X       X   X
",sin((cos(sin(X))/cos((X-X)))),"[0.6181, 0.6525, 0.6877, 0.7221, 0.7539, 0.7819, 0.8051, 0.8228, 0.8347, 0.8407, 0.8407, 0.8347, 0.8228, 0.8051, 0.7819, 0.7539, 0.7221, 0.6877, 0.6525, 0.6181]",,False
12,"
   ________________+_
  /                  \
cos______            cos______
         \                    \
       ___-__               ___**_
      /      \             /      \
    cos       **         cos      sin
       \     /  \           \        \
        X   1    X           1        X
",(cos((cos(X)-(1**X)))+cos((cos(1)**sin(X)))),"[0.7885, 0.8852, 0.9792, 1.0698, 1.1562, 1.238, 1.3148, 1.3862, 1.4521, 1.5123, 1.5668, 1.6155, 1.6579, 1.6936, 1.7221, 1.7425, 1.7538, 1.7551, 1.7454, 1.7239]",,False
13,"
cos_______________
                  \
            _______/_
           /         \
       ___/__        cos_
      /      \           \
    cos       **         sin
       \     /  \           \
        X   X    1           1
",cos(((cos(X)/(X**1))/cos(sin(1)))),"[0.6889, 0.498, 0.2301, -0.1285, -0.5637, -0.9485, -0.791, 0.7131, -0.9993, -0.9803, -0.9803, -0.9993, 0.7131, -0.791, -0.9485, -0.5637, -0.1285, 0.2301, 0.498, 0.6889]",,False
14,"
   ___________**__________
  /                       \
sin_                _______-______
    \              /              \
    sin__        cos__          ___*__
         \            \        /      \
          *            -     sin       **
         / \          / \       \     /  \
        1   1        1   1       X   1    1
",(sin(sin((1*1)))**(cos((1-1))-(sin(X)*(1**1)))),"[0.5824, 0.593, 0.6054, 0.6194, 0.635, 0.6522, 0.6708, 0.6908, 0.712, 0.7342, 0.7572, 0.7808, 0.8048, 0.8288, 0.8525, 0.8755, 0.8976, 0.9184, 0.9375, 0.9545]",,False
15,"
cos_
    \
    cos_
        \
        sin__
             \
              **
             /  \
            X    1
",cos(cos(sin((X**1)))),"[0.7861, 0.7578, 0.726, 0.6918, 0.657, 0.6234, 0.5931, 0.5683, 0.5506, 0.5415, 0.5415, 0.5506, 0.5683, 0.5931, 0.6234, 0.657, 0.6918, 0.726, 0.7578, 0.7861]",,False
16,"
cos_
    \
    sin______
             \
           ___+_
          /     \
        cos     sin
           \       \
            X       1
",cos(sin((cos(X)+sin(1)))),"[0.5552, 0.5448, 0.5406, 0.5412, 0.5452, 0.5511, 0.5576, 0.5635, 0.5679, 0.5703, 0.5703, 0.5679, 0.5635, 0.5576, 0.5511, 0.5452, 0.5412, 0.5406, 0.5448, 0.5552]",,False
