,tree,expresion,y_predict,mse,isValida
10,"
cos_
    \
    sin_
        \
        cos__
             \
              *
             / \
            X   1
",cos(sin(cos((X*1)))),"[0.8706, 0.8333, 0.7976, 0.7651, 0.7367, 0.713, 0.6943, 0.6805, 0.6714, 0.6669, 0.6669, 0.6714, 0.6805, 0.6943, 0.713, 0.7367, 0.7651, 0.7976, 0.8333, 0.8706]",(2.2474+0j),True
11,"
   ___________+_
  /             \
sin_            tan_
    \               \
    tan__           cos__
         \               \
          *               +
         / \             / \
        1   X           X   X
",(sin(tan((1*X)))+tan(cos((X+X)))),"[-1.4419, -1.1683, -0.854, -0.5244, -0.1838, 0.1702, 0.5376, 0.9064, 1.2415, 1.486, 1.5913, 1.5586, 1.4387, 1.2907, 1.1511, 1.0324, 0.9319, 0.8377, 0.7275, 0.558]",(2.2511+0j),True
12,"
cos_
    \
    sin_
        \
        sin_
            \
            cos
               \
                X
",cos(sin(sin(cos(X)))),"[0.8814, 0.8511, 0.8236, 0.7997, 0.7799, 0.7641, 0.752, 0.7433, 0.7377, 0.735, 0.735, 0.7377, 0.7433, 0.752, 0.7641, 0.7799, 0.7997, 0.8236, 0.8511, 0.8814]",(2.283+0j),True
13,"
sin_
    \
    log______
             \
           ___+__
          /      \
        tan       /
           \     / \
            1   X   X
",sin(log((tan(1)+(X/X)))),"[0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807, 0.807]",(2.3499+0j),True
14,"
cos_
    \
    tan______
             \
           ___-_
          /     \
        log     cos
           \       \
            1       1
",cos(tan((log(1)-cos(1)))),"[0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254, 0.8254]",(2.3574+0j),True
15,"
cos__________
             \
       _______/_
      /         \
    sin__       tan__
         \           \
          +           **
         / \         /  \
        1   1       X    1
",cos((sin((1+1))/tan((X**1)))),"[0.8343, 0.7456, 0.6201, 0.4403, 0.1788, -0.2017, -0.7065, -0.9728, 0.8407, -0.0181, -0.0181, 0.8407, -0.9728, -0.7065, -0.2017, 0.1788, 0.4403, 0.6201, 0.7456, 0.8343]",(2.3842+0j),True
16,"
            _______________-__________
           /                          \
   _______+______               _______**_
  /              \             /          \
cos__           __**_        sin_         log_
     \         /     \           \            \
      +       *      log         log          tan
     / \     / \        \           \            \
    X   1   1   1        X           X            1
",((cos((X+1))+((1*1)**log(X)))-(sin(log(X))**log(tan(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5839]",(2.4114+0j),True
17,"
log__________
             \
       _______+______
      /              \
    sin_           ___+__
        \         /      \
        sin     sin       **
           \       \     /  \
            1       1   1    1
",log((sin(sin(1))+(sin(1)+(1**1)))),"[0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505, 0.9505]",(2.4265+0j),True
18,"
cos_
    \
    log_
        \
        cos_
            \
            cos
               \
                1
",cos(log(cos(cos(1)))),"[0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882, 0.9882]",(2.4534+0j),True
19,"
cos_
    \
    sin______
             \
            __/__
           /     \
          -       *
         / \     / \
        1   1   X   1
",cos(sin(((1-1)/(X*1)))),"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",(2.4625+0j),True
20,"
            _______________*___________
           /                           \
   _______**______              ________-______
  /               \            /               \
cos_            ___-_        log__           ___*_
    \          /     \            \         /     \
    log      log     sin           **     cos     log
       \        \       \         /  \       \       \
        X        1       X       1    1       1       X
",((cos(log(X))**(log(1)-sin(X)))*(log((1**1))-(cos(1)*log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0529, 0.6729, 0.465, 0.3219, 0.2148, 0.1303, 0.0604, 0.0]",(2.5296+0j),True
21,"
sin___________
              \
       ________*_
      /          \
    cos__        tan_
         \           \
          **         tan
         /  \           \
        X    1           1
",sin((cos((X**1))*tan(tan(1)))),"[0.4686, 0.3812, 0.7255, 0.9704, -0.3115, -0.4698, 0.5306, 0.1414, -0.9975, -0.7282, -0.7282, -0.9975, 0.1414, 0.5306, -0.4698, -0.3115, 0.9704, 0.7255, 0.3812, 0.4686]",(2.5473+0j),True
22,"
                 __________/__________
                /                     \
        _______/_               _______/______
       /         \             /              \
   ___/__        sin_        tan_           ___**_
  /      \           \           \         /      \
cos       **         log         sin     log      sin
   \     /  \           \           \       \        \
    1   1    X           X           1       X        X
",(((cos(1)/(1**X))/sin(log(X)))/(tan(sin(1))/(log(X)**sin(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, np.complex128(-2.5737-0.4293j), np.complex128(-0.4864-0.262j), np.complex128(-0.3663-0.3904j), np.complex128(-0.2442-0.5196j), np.complex128(-0.0854-0.6162j), np.complex128(0.0985-0.6603j), np.complex128(0.2848-0.6466j), np.complex128(0.4538-0.5852j), np.complex128(0.6044-0.4999j), 0]",(2.6033+0.7166j),True
23,"
sin______________
                 \
            ______/_
           /        \
       ___/_        tan_
      /     \           \
    sin     tan         tan
       \       \           \
        X       1           1
",sin(((sin(X)/tan(1))/tan(tan(1)))),"[-0.0072, -0.0067, -0.0061, -0.0054, -0.0047, -0.0039, -0.0031, -0.0022, -0.0014, -0.0005, 0.0005, 0.0014, 0.0022, 0.0031, 0.0039, 0.0047, 0.0054, 0.0061, 0.0067, 0.0072]",(2.6742+0j),True
24,"
   _______________**__________
  /                           \
cos______               _______/_
         \             /         \
       ___+_         log_        cos_
      /     \            \           \
    cos     cos          cos         cos
       \       \            \           \
        X       X            X           1
",(cos((cos(X)+cos(X)))**(log(cos(X))/cos(cos(1)))),"[1.7174, 1.884, 2.1068, 3.1561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1561, 2.1068, 1.884, 1.7174]",(2.6859+0j),True
25,"
   ___________-______________
  /                          \
cos_                    ______+_
    \                  /        \
    log_           ___-_        sin_
        \         /     \           \
        log     cos     sin         log
           \       \       \           \
            X       X       1           X
",(cos(log(log(X)))-((cos(X)-sin(1))+sin(log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
26,"
                ________________-_
               /                  \
        ______*______             sin______
       /             \                     \
   ___*__          ___**__               ___/_
  /      \        /       \             /     \
log       -     sin        **         sin     log
   \     / \       \      /  \           \       \
    X   1   1       1    1    1           1       1
",(((log(X)*(1-1))*(sin(1)**(1**1)))-sin((sin(1)/log(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
27,"
   _______________**________________
  /                                 \
log______                     _______/_
         \                   /         \
       ___-_             ___-__        log__
      /     \           /      \            \
    tan     tan        **       **           *
       \       \      /  \     /  \         / \
        X       X    X    X   1    X       1   1
",(log((tan(X)-tan(X)))**(((X**X)-(1**X))/log((1*1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
28,"
log_
    \
    log_
        \
        tan_
            \
            cos
               \
                1
",log(log(tan(cos(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
29,"
   ___________+_
  /             \
log_            sin______
    \                    \
    tan__              ___-__
         \            /      \
          -         log       -
         / \           \     / \
        X   X           1   X   X
",(log(tan((X-X)))+sin((log(1)-(X-X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
30,"
                __________**_
               /             \
        ______*_             log______
       /        \                     \
   ___*_        tan_                 __/_
  /     \           \               /    \
log     tan         cos            -     log
   \       \           \          / \       \
    1       1           1        1   1       1
",(((log(1)*tan(1))*tan(cos(1)))**log(((1-1)/log(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
31,"
log__________
             \
       _______**_
      /          \
    log_         sin__
        \             \
        cos            -
           \          / \
            1        X   1
",log((log(cos(1))**sin((X-1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0]",(2.6863+0j),True
32,"
   ___________**_
  /              \
tan_             cos_
    \                \
    log__            tan__
         \                \
          -                /
         / \              / \
        X   1            1   1
",(tan(log((X-1)))**cos(tan((1/1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
33,"
log_
    \
    log______
             \
           ___-_
          /     \
        sin     tan
           \       \
            1       1
",log(log((sin(1)-tan(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
34,"
                ___________/______________
               /                          \
        ______**_                    ______*______
       /         \                  /             \
   ___+_         log__          ___+_           ___+_
  /     \             \        /     \         /     \
log     tan            -     tan     sin     cos     cos
   \       \          / \       \       \       \       \
    X       X        1   1       1       X       X       1
",(((log(X)+tan(X))**log((1-1)))/((tan(1)+sin(X))*(cos(X)+cos(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
35,"
   ___________**___________
  /                        \
cos_                ________**_
    \              /           \
    log__        log__         cos__
         \            \             \
          -            **            /
         / \          /  \          / \
        1   1        1    X        1   1
",(cos(log((1-1)))**(log((1**X))**cos((1/1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
36,"
   _______________**_
  /                  \
tan______            log_
         \               \
        __*__            log_
       /     \               \
      -       +              log
     / \     / \                \
    X   1   X   X                1
",(tan(((X-1)*(X+X)))**log(log(log(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
37,"
sin_
    \
    log_
        \
        log_
            \
            log
               \
                X
",sin(log(log(log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
38,"
log_
    \
    cos______
             \
            __*_
           /    \
          -     log
         / \       \
        1   1       X
",log(cos(((1-1)*log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",(2.6863+0j),True
39,"
   ___________**__________
  /                       \
sin_                _______**_
    \              /          \
    sin_         log_         tan_
        \            \            \
        sin          sin          cos
           \            \            \
            X            X            1
",(sin(sin(sin(X)))**(log(sin(X))**tan(cos(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
40,"
log__________
             \
       _______/______
      /              \
    cos_            __/__
        \          /     \
        log       *       *
           \     / \     / \
            1   1   1   1   1
",log((cos(log(1))/((1*1)/(1*1)))),"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",(2.6863+0j),True
41,"
tan_
    \
    log_
        \
        log__
             \
              -
             / \
            1   1
",tan(log(log((1-1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
42,"
sin_
    \
    tan______
             \
           ___/_
          /     \
        log     log
           \       \
            X       1
",sin(tan((log(X)/log(1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
43,"
   ___________/_
  /             \
cos_            log_
    \               \
    cos__           log_
         \              \
          -             log
         / \               \
        1   1               X
",(cos(cos((1-1)))/log(log(log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
44,"
tan_
    \
    log_
        \
        tan__
             \
              -
             / \
            1   1
",tan(log(tan((1-1)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
45,"
   ___________+_
  /             \
log_            cos_
    \               \
    log_            log_
        \               \
        sin             tan
           \               \
            1               X
",(log(log(sin(1)))+cos(log(tan(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",(2.6863+0j),True
46,"
log_
    \
    sin______
             \
            __/_
           /    \
          /     sin
         / \       \
        1   1       1
",log(sin(((1/1)/sin(1)))),"[-0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075]",(2.7837+0j),True
47,"
   ___________*__________
  /                      \
tan_               _______-______
    \             /              \
    cos__       cos_           ___*_
         \          \         /     \
          /         tan     cos     sin
         / \           \       \       \
        1   1           X       1       1
",(tan(cos((1/1)))*(cos(tan(X))-(cos(1)*sin(1)))),"[-0.2647, -0.0817, 0.0472, 0.1384, 0.2035, 0.25, 0.283, 0.3055, 0.3195, 0.3263, 0.3263, 0.3195, 0.3055, 0.283, 0.25, 0.2035, 0.1384, 0.0472, -0.0817, -0.2647]",(2.7986+0j),True
48,"
            __________-_
           /            \
   _______+_            tan_
  /         \               \
tan_        cos_            cos_
    \           \               \
    cos         tan             tan
       \           \               \
        X           1               1
",((tan(cos(X))+cos(tan(1)))-tan(cos(tan(1)))),"[0.5998, 0.7226, 0.8495, 0.9793, 1.109, 1.2343, 1.349, 1.4454, 1.5156, 1.5527, 1.5527, 1.5156, 1.4454, 1.349, 1.2343, 1.109, 0.9793, 0.8495, 0.7226, 0.5998]",(3.0862+0j),True
49,"
sin_
    \
    log_
        \
        cos_
            \
            sin
               \
                X
",sin(log(cos(sin(X)))),"[-0.3949, -0.3347, -0.2731, -0.213, -0.1572, -0.1077, -0.0663, -0.0342, -0.0124, -0.0014, -0.0014, -0.0124, -0.0342, -0.0663, -0.1077, -0.1572, -0.213, -0.2731, -0.3347, -0.3949]",(3.0909+0j),True
50,"
   _______+_
  /         \
cos_        tan
    \          \
    tan         1
       \
        X
",(log(tan(X))+tan(1)),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3861, -0.2801, 0.2459, 0.6056, 0.8892, 1.1322, 1.3536, 1.5656, 1.7778, 2.0004]",(0.3345+0j),True
51,"
tan_
    \
    sin______
             \
            __*_
           /    \
          +     log
         / \       \
        1   1       X
",tan(sin(((1+1)*sin(X)))),"[-1.5361, -1.5572, -1.5192, -1.4083, -1.2311, -1.0111, -0.7755, -0.5426, -0.3196, -0.1054, 0.1054, 0.3196, 0.5426, 0.7755, 1.0111, 1.2311, 1.4083, 1.5192, 1.5572, 1.5361]",(0.3492+0j),True
52,"
   _______________+_
  /                 \
tan______           cos_
         \              \
        __+_            cos_
       /    \               \
      /     tan             cos______
     / \       \                     \
    1   1       X                   __*_
                                   /    \
                                  -     log
                                 / \       \
                                1   1       X
",(log(((1/1)+tan(X)))+cos(cos(cos(((1-1)*log(X)))))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9089, 1.0053, 1.0961, 1.184, 1.2714, 1.3605, 1.454, 1.5548, 1.667, 1.7965]",(0.38+0j),True
53,"
   _______+_
  /         \
tan_        tan
    \          \
    sin         1
       \
        X
",(log(sin(X))+tan(1)),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3875, -0.2926, 0.2108, 0.5362, 0.7725, 0.9544, 1.0986, 1.2149, 1.309, 1.3848]",(0.482+0j),True
54,"
   _______+_
  /         \
log_        log
    \          \
    sin         1
       \
        X
",(log(sin(X))+tan(1)),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3875, -0.2926, 0.2108, 0.5362, 0.7725, 0.9544, 1.0986, 1.2149, 1.309, 1.3848]",(0.482+0j),True
55,"
   _______________+_
  /                 \
log______           cos_
         \              \
        __+_            log_
       /    \               \
      /     log             tan
     / \       \               \
    1   1       X               1
",(log(((1/1)+tan(X)))+cos(log(tan(1)))),"[0, 0, 0, -0.7875, -0.1569, 0.1848, 0.4156, 0.5896, 0.73, 0.8493, 0.9548, 1.0512, 1.142, 1.2299, 1.3173, 1.4065, 1.4999, 1.6007, 1.7129, 1.8425]",(0.5064+0j),True
56,"
tan_
    \
    sin______________
                     \
                ______*_
               /        \
            __+_        sin
           /    \          \
          +     tan         X
         / \       \
        X   1       X
",tan(sin((((X+1)*tan(X))*sin(X)))),"[0.0, 0.1025, 0.1513, 0.1635, 0.1512, 0.1234, 0.0879, 0.0517, 0.0211, 0.0026, 0.0029, 0.029, 0.0886, 0.1914, 0.3513, 0.5929, 0.9566, 1.4231, 1.4385, 0.5429]",(0.5986+0j),True
57,"
   _______________**______
  /                       \
cos______                __/_
         \              /    \
        __*_           -     tan
       /    \         / \       \
      -     log      1   1       1
     / \       \
    1   1       X
",(cos(((1-1)*log(X)))**((1/1)/tan(1))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",(0.605+0j),True
58,"
   ___________+_
  /             \
sin_            sin_
    \               \
    tan__           sin_
         \              \
          *             cos__
         / \                 \
        1   X                 -
                             / \
                            1   X
",(sin(tan((1*X)))+tan(sin(cos((1-X))))),"[-1.4277, -1.2715, -1.0645, -0.8416, -0.6163, -0.3933, -0.1742, 0.0412, 0.2532, 0.462, 0.6674, 0.8691, 1.0661, 1.2576, 1.4426, 1.6196, 1.7865, 1.9378, 2.0601, 2.1188]",(0.7404+0j),True
59,"
   _______-______________
  /                      \
log_                ______*_
    \              /        \
    cos        ___-_        sin_______
       \      /     \                 \
        1   cos     cos             ___*_
               \       \           /     \
                X       1         **     log
                                 /  \       \
                                1    X       X
",(tan(cos(1))-((cos(X)-cos(1))*sin(((1**X)*log(X))))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6896, 1.0303, 1.0133, 0.9299, 0.8374, 0.7541, 0.6868, 0.6382, 0.6093, 0.5998]",(0.7947+0j),True
60,"
   _______________**_
  /                  \
tan______            log_
         \               \
        __*__            cos______
       /     \                    \
      -       -                  __*_
     / \     / \                /    \
    X   1   X   X              -     log
                              / \       \
                             1   1       X
",(tan(((X-1)*(X+X)))**log(cos(((1-1)*log(X))))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",(0.906+0j),True
61,"
tan_
    \
    sin_______
              \
            ___*_
           /     \
          **     sin
         /  \       \
        1    1       X
",tan(sin(((1**1)*tan(X)))),"[-1.5571, -1.3922, -1.1289, -0.8916, -0.6961, -0.534, -0.3954, -0.2726, -0.1599, -0.0527, 0.0527, 0.1599, 0.2726, 0.3954, 0.534, 0.6961, 0.8916, 1.1289, 1.3922, 1.5571]",(1.0895+0j),True
62,"
sin_
    \
    cos
       \
        X
",sin(sin(X)),"[-0.7456, -0.7033, -0.6518, -0.5908, -0.5202, -0.4405, -0.3524, -0.2572, -0.1566, -0.0526, 0.0526, 0.1566, 0.2572, 0.3524, 0.4405, 0.5202, 0.5908, 0.6518, 0.7033, 0.7456]",(1.0933+0j),True
63,"
   _______-_
  /         \
cos_        cos_______
    \                 \
    log             ___*_
       \           /     \
        1         **     log
                 /  \       \
                1    1       X
",(cos(log(1))-cos(((1**1)*sin(X)))),"[0.3336, 0.2891, 0.2416, 0.1932, 0.146, 0.1023, 0.0642, 0.0336, 0.0123, 0.0014, 0.0014, 0.0123, 0.0336, 0.0642, 0.1023, 0.146, 0.1932, 0.2416, 0.2891, 0.3336]",(1.1448+0j),True
64,"
sin_
    \
    tan______
             \
            __-_
           /    \
          -     log
         / \       \
        1   1       X
",sin(tan(((1-1)-log(X)))),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1984, 0.3915, -0.8524, 0.9998, 0.7995, 0.5715, 0.3883, 0.2386, 0.1115, 0.0]",(1.1563+0j),True
65,"
sin_
    \
    tan______
             \
            __*_
           /    \
          *     tan
         / \       \
        1   1       X
",sin(tan(((1*1)*tan(X)))),"[0.6536, -0.1649, -0.9999, -0.8735, -0.6933, -0.5335, -0.3953, -0.2726, -0.1599, -0.0527, 0.0527, 0.1599, 0.2726, 0.3953, 0.5335, 0.6933, 0.8735, 0.9999, 0.1649, -0.6536]",(1.1674+0j),True
66,"
sin_
    \
    log______
             \
            __-_
           /    \
          -     cos_
         / \        \
        1   1       sin______
                             \
                            __*_
                           /    \
                          /     tan
                         / \       \
                        1   1       X
",sin(cos(((1-1)-cos(sin(((1/1)*tan(X))))))),"[0.7562, 0.741, 0.709, 0.67, 0.6301, 0.5936, 0.5629, 0.5393, 0.5234, 0.5154, 0.5154, 0.5234, 0.5393, 0.5629, 0.5936, 0.6301, 0.67, 0.709, 0.741, 0.7562]",(1.1713+0j),True
67,"
tan_
    \
    cos
       \
        1
",tan(cos(1)),"[0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998, 0.5998]",(1.2077+0j),True
68,"
   ___________-_
  /             \
sin_            cos______
    \                    \
    log__               __+_
         \             /    \
          +           +     cos
         / \         / \       \
        X   1       X   1       X
",(sin(log((X+1)))-cos(((X+1)+cos(X)))),"[0, -1.5218, -1.6099, -1.3757, -1.0687, -0.7527, -0.4498, -0.1694, 0.085, 0.3124, 0.5134, 0.6896, 0.843, 0.9758, 1.0904, 1.1891, 1.274, 1.347, 1.4097, 1.4636]",(1.2286+0j),True
69,"
   _______+_
  /         \
sin_        cos
    \          \
    sin         X
       \
        X
",(log(sin(X))+cos(X)),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9463, -0.8624, -0.381, -0.0884, 0.105, 0.234, 0.3161, 0.3617, 0.3773, 0.3677]",(1.2469+0j),True
